kind,day,position_id,symbol,side,open_time,close_time,volume,closed_volume,avg_entry,avg_exit,closed_pnl,commission,swap,deal_count,magic_values,comments,tickets
MANUAL,2026-06-26,19576433,XAUUSD,BUY,2026-06-26 15:44:08,2026-06-26 15:46:22,0.05,0.05,4036.82,4041.79,24.85,0.0,0.0,2,0,,"17331955,17331989"
BOT,2026-06-26,19576437,BTCUSD.X,SELL,2026-06-26 15:44:38,2026-06-26 15:46:07,0.05,0.05,59116.47,59476.25,-17.99,0.0,0.0,2,88001,GOLD_PRO_TP1 | [sl 59433.49],"17331959,17331986"
BOT,2026-06-26,19576438,BTCUSD.X,SELL,2026-06-26 15:44:38,2026-06-26 15:46:07,0.05,0.05,59113.27,59476.25,-18.15,0.0,0.0,2,88001,GOLD_PRO_TP2 | [sl 59433.49],"17331960,17331987"
BOT,2026-06-26,19576439,BTCUSD.X,SELL,2026-06-26 15:44:39,2026-06-26 15:46:07,0.05,0.05,59113.27,59476.25,-18.15,0.0,0.0,2,88001,GOLD_PRO_TP3 | [sl 59433.49],"17331961,17331988"
BOT,2026-06-26,19576634,XAUUSD,BUY,2026-06-26 15:57:56,2026-06-26 15:58:01,0.01,0.01,4056.19,4054.5,-1.69,0.0,0.0,2,88001,GOLD_PRO_TP1 | [sl 4054.66],"17332157,17332164"
BOT,2026-06-26,19576637,XAUUSD,BUY,2026-06-26 15:57:56,2026-06-26 15:58:01,0.01,0.01,4056.09,4054.5,-1.59,0.0,0.0,2,88001,GOLD_PRO_TP2 | [sl 4054.66],"17332160,17332165"
BOT,2026-06-26,19576638,XAUUSD,BUY,2026-06-26 15:57:56,2026-06-26 15:58:01,0.01,0.01,4056.19,4054.5,-1.69,0.0,0.0,2,88001,GOLD_PRO_TP3 | [sl 4054.66],"17332161,17332166"
MANUAL,2026-06-26,19576720,XAUUSD,SELL,2026-06-26 16:01:38,2026-06-26 16:07:53,0.05,0.05,4053.85,4048.81,25.2,0.0,0.0,2,0,,"17332256,17332316"
BOT,2026-06-26,19576782,EURUSD,BUY,2026-06-26 16:08:03,2026-06-26 17:53:19,0.08,0.08,1.14255,1.14066,-15.12,0.0,0.0,2,88001,GOLD_PRO_TP1 | [sl 1.14067],"17332321,17333834"
BOT,2026-06-26,19576783,EURUSD,BUY,2026-06-26 16:08:03,2026-06-26 17:53:19,0.05,0.05,1.14255,1.14066,-9.45,0.0,0.0,2,88001,GOLD_PRO_TP2 | [sl 1.14067],"17332322,17333835"
BOT,2026-06-26,19576784,EURUSD,BUY,2026-06-26 16:08:04,2026-06-26 17:53:19,0.04,0.04,1.14255,1.14066,-7.56,0.0,0.0,2,88001,GOLD_PRO_TP3 | [sl 1.14067],"17332323,17333836"
BOT,2026-06-26,19576980,XAUUSD,BUY,2026-06-26 16:21:33,2026-06-26 16:21:39,0.01,0.01,4057.77,4055.9,-1.87,0.0,0.0,2,88001,GOLD_PRO_TP1 | [sl 4055.94],"17332524,17332528"
BOT,2026-06-26,19576981,XAUUSD,BUY,2026-06-26 16:21:34,2026-06-26 16:21:39,0.01,0.01,4057.89,4055.9,-1.99,0.0,0.0,2,88001,GOLD_PRO_TP2 | [sl 4055.94],"17332525,17332529"
BOT,2026-06-26,19576982,XAUUSD,BUY,2026-06-26 16:21:34,2026-06-26 16:21:39,0.01,0.01,4057.82,4055.9,-1.92,0.0,0.0,2,88001,GOLD_PRO_TP3 | [sl 4055.94],"17332526,17332530"
BOT,2026-06-26,19577049,XAUUSD,BUY,2026-06-26 16:27:24,2026-06-26 16:28:20,0.01,0.01,4055.28,4054.51,-0.77,0.0,0.0,2,88001,GOLD_PRO_TP1 | [sl 4054.66],"17332596,17332606"
BOT,2026-06-26,19577050,XAUUSD,BUY,2026-06-26 16:27:24,2026-06-26 16:28:20,0.01,0.01,4055.35,4054.51,-0.84,0.0,0.0,2,88001,GOLD_PRO_TP2 | [sl 4054.66],"17332597,17332607"
BOT,2026-06-26,19577051,XAUUSD,BUY,2026-06-26 16:27:25,2026-06-26 16:28:20,0.01,0.01,4055.4,4054.51,-0.89,0.0,0.0,2,88001,GOLD_PRO_TP3 | [sl 4054.66],"17332598,17332608"
MANUAL,2026-06-26,19577241,XAUUSD,BUY,2026-06-26 16:37:35,2026-06-26 16:42:19,0.05,0.05,4047.15,4056.01,44.3,0.0,0.0,2,0,,"17332793,17332857"
MANUAL,2026-06-26,19577373,XAUUSD,SELL,2026-06-26 16:43:46,2026-06-26 21:59:15,0.05,0.05,4060.34,4067.95,-38.05,0.0,0.0,2,0,,"17332926,17335240"
MANUAL,2026-06-26,19577446,XAUUSD,SELL,2026-06-26 16:47:13,2026-06-26 21:59:15,0.05,0.05,4063.07,4067.95,-24.4,0.0,0.0,2,0,,"17332997,17335241"
BOT,2026-06-26,19577448,XAUUSD,BUY,2026-06-26 16:47:16,2026-06-26 16:47:56,0.02,0.02,4062.93,4061.49,-2.88,0.0,0.0,2,88001,GOLD_PRO_TP1 | [sl 4062.45],"17332999,17333021"
BOT,2026-06-26,19577449,XAUUSD,BUY,2026-06-26 16:47:16,2026-06-26 16:47:56,0.01,0.01,4062.93,4061.49,-1.44,0.0,0.0,2,88001,GOLD_PRO_TP2 | [sl 4062.45],"17333000,17333022"
BOT,2026-06-26,19577451,XAUUSD,BUY,2026-06-26 16:47:17,2026-06-26 16:47:56,0.01,0.01,4062.92,4061.49,-1.43,0.0,0.0,2,88001,GOLD_PRO_TP3 | [sl 4062.45],"17333002,17333023"
MANUAL,2026-06-26,19577494,XAUUSD,SELL,2026-06-26 16:50:36,2026-06-26 21:59:15,0.05,0.05,4064.8,4067.95,-15.75,0.0,0.0,2,0,,"17333048,17335242"
MANUAL,2026-06-26,19577511,XAUUSD,SELL,2026-06-26 16:50:58,2026-06-26 21:59:15,0.05,0.05,4067.39,4067.95,-2.8,0.0,0.0,2,0,,"17333065,17335243"
MANUAL,2026-06-26,19577602,XAUUSD,SELL,2026-06-26 16:56:40,2026-06-26 20:32:58,0.05,0.05,4068.98,4077.73,-43.75,0.0,0.0,2,0,,"17333159,17334855"
MANUAL,2026-06-26,19577638,XAUUSD,SELL,2026-06-26 16:57:33,2026-06-26 20:32:55,0.05,0.05,4075.11,4077.66,-12.75,0.0,0.0,2,0,,"17333196,17334854"
MANUAL,2026-06-26,19577735,XAUUSD,SELL,2026-06-26 17:05:13,2026-06-26 20:32:53,0.05,0.05,4076.98,4077.72,-3.7,0.0,0.0,2,0,,"17333299,17334852"
MANUAL,2026-06-26,19577817,XAUUSD,SELL,2026-06-26 17:12:39,2026-06-26 21:59:15,0.05,0.05,4083.88,4067.95,79.65,0.0,0.0,2,0,,"17333381,17335244"
MANUAL,2026-06-26,19578612,XAUUSD,SELL,2026-06-26 18:38:31,2026-06-26 21:59:15,0.05,0.05,4089.44,4067.95,107.45,0.0,0.0,2,0,,"17334196,17335245"
NON_MARKET,2026-06-26,17334291,,2,2026-06-26 18:44:13,2026-06-26 18:44:13,0.0,0.0,,,0.0,0.0,0.0,1,0,Tra(TID:16279938),17334291
NON_MARKET,2026-06-26,17335510,,2,2026-06-26 22:54:16,2026-06-26 22:54:16,0.0,0.0,,,0.0,0.0,0.0,1,0,500,17335510
