position_id,strategy,symbol,side,first_time,last_time,volume_in,volume_out,avg_entry,avg_exit,pnl,commission,swap,magics,comments
1355504151,GOLD_PRO_TP2,XAUUSDm,SELL,2026-06-09 21:34:36,2026-06-10 05:37:49,0.01,0.01,4270.65,4183.577,87.07,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355504153,GOLD_PRO_TP1,XAUUSDm,SELL,2026-06-09 21:34:36,2026-06-10 04:03:45,0.01,0.01,4270.65,4198.94,71.71,0.0,0.0,88001,GOLD_PRO_TP1 / [tp 4198.94000]
1355504158,GOLD_PRO_TP3,XAUUSDm,SELL,2026-06-09 21:34:36,2026-06-10 05:37:49,0.01,0.01,4270.65,4183.577,87.07,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355504160,GOLD_PRO_TP2,XAUUSDm,SELL,2026-06-09 21:34:36,2026-06-10 05:37:49,0.01,0.01,4270.65,4183.577,87.07,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355504161,GOLD_PRO_TP3,XAUUSDm,SELL,2026-06-09 21:34:36,2026-06-10 05:37:49,0.01,0.01,4270.65,4183.577,87.07,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355571908,GOLD_PRO_TP1,XAUUSDm,SELL,2026-06-09 21:51:16,2026-06-10 04:05:10,0.01,0.01,4264.97,4193.26,71.71,0.0,0.0,88001,GOLD_PRO_TP1 / [tp 4193.26000]
1355571910,GOLD_PRO_TP2,XAUUSDm,SELL,2026-06-09 21:51:16,2026-06-10 05:37:49,0.01,0.01,4264.97,4183.577,81.39,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355571912,GOLD_PRO_TP3,XAUUSDm,SELL,2026-06-09 21:51:16,2026-06-10 05:37:49,0.01,0.01,4264.97,4183.577,81.39,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355578200,GOLD_PRO_TP1,XAUUSDm,SELL,2026-06-09 21:53:09,2026-06-10 04:04:35,0.01,0.01,4267.7,4195.99,71.71,0.0,0.0,88001,GOLD_PRO_TP1 / [tp 4195.99000]
1355578201,GOLD_PRO_TP2,XAUUSDm,SELL,2026-06-09 21:53:09,2026-06-10 05:37:49,0.01,0.01,4267.7,4183.577,84.12,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355578212,GOLD_PRO_TP3,XAUUSDm,SELL,2026-06-09 21:53:09,2026-06-10 05:37:49,0.01,0.01,4267.7,4183.577,84.12,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355605918,GOLD_PRO_TP1,XAUUSDm,SELL,2026-06-09 22:00:19,2026-06-10 01:47:12,0.01,0.01,4268.71,4240.39,28.32,0.0,0.0,88001,GOLD_PRO_TP1 / [tp 4240.39000]
1355605921,GOLD_PRO_TP2,XAUUSDm,SELL,2026-06-09 22:00:19,2026-06-10 02:44:41,0.01,0.01,4268.655,4217.69,50.97,0.0,0.0,88001,GOLD_PRO_TP2 / [tp 4217.69000]
1355605924,GOLD_PRO_TP3,XAUUSDm,SELL,2026-06-09 22:00:19,2026-06-10 04:04:41,0.01,0.01,4268.71,4194.99,73.72,0.0,0.0,88001,GOLD_PRO_TP3 / [tp 4194.99000]
1355608134,GOLD_PRO_TP1,XAUUSDm,SELL,2026-06-09 22:00:33,2026-06-10 01:49:56,0.01,0.01,4267.698,4239.43,28.27,0.0,0.0,88001,GOLD_PRO_TP1 / [tp 4239.43000]
1355608143,GOLD_PRO_TP2,XAUUSDm,SELL,2026-06-09 22:00:33,2026-06-10 02:44:42,0.01,0.01,4267.698,4216.65,51.05,0.0,0.0,88001,GOLD_PRO_TP2 / [tp 4216.65000]
1355608154,GOLD_PRO_TP3,XAUUSDm,SELL,2026-06-09 22:00:33,2026-06-10 04:05:07,0.01,0.01,4267.698,4193.88,73.82,0.0,0.0,88001,GOLD_PRO_TP3 / [tp 4193.88000]
1355608186,GOLD_PRO_TP1,XAUUSDm,SELL,2026-06-09 22:00:33,2026-06-10 01:49:56,0.01,0.01,4267.698,4239.43,28.27,0.0,0.0,88001,GOLD_PRO_TP1 / [tp 4239.43000]
1355608189,GOLD_PRO_TP2,XAUUSDm,SELL,2026-06-09 22:00:33,2026-06-10 02:44:42,0.01,0.01,4267.698,4216.65,51.05,0.0,0.0,88001,GOLD_PRO_TP2 / [tp 4216.65000]
1355615293,GOLD_PRO_TP1,XAUUSDm,SELL,2026-06-09 22:02:37,2026-06-10 01:47:12,0.01,0.01,4268.95,4240.37,28.58,0.0,0.0,88001,GOLD_PRO_TP1 / [tp 4240.37000]
1355615295,GOLD_PRO_TP2,XAUUSDm,SELL,2026-06-09 22:02:37,2026-06-10 02:44:42,0.01,0.01,4268.95,4217.5,51.45,0.0,0.0,88001,GOLD_PRO_TP2 / [tp 4217.50000]
1355615300,GOLD_PRO_TP3,XAUUSDm,SELL,2026-06-09 22:02:37,2026-06-10 04:05:00,0.01,0.01,4268.95,4194.63,74.32,0.0,0.0,88001,GOLD_PRO_TP3 / [tp 4194.63000]
1355616298,GOLD_PRO_TP2,XAUUSDm,SELL,2026-06-09 22:03:01,2026-06-10 02:44:42,0.01,0.01,4268.305,4216.96,51.35,0.0,0.0,88001,GOLD_PRO_TP2 / [tp 4216.96000]
1355616300,GOLD_PRO_TP3,XAUUSDm,SELL,2026-06-09 22:03:01,2026-06-10 04:05:05,0.01,0.01,4268.305,4194.09,74.22,0.0,0.0,88001,GOLD_PRO_TP3 / [tp 4194.09000]
1355745876,GOLD_PRO_TP1,USDJPYm,BUY,2026-06-09 22:36:28,2026-06-10 05:37:48,0.01,0.01,160.405,160.338,-0.42,0.0,0.0,"0,88001",GOLD_PRO_TP1
1355745878,GOLD_PRO_TP2,USDJPYm,BUY,2026-06-09 22:36:28,2026-06-10 05:37:48,0.01,0.01,160.405,160.338,-0.42,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355745880,GOLD_PRO_TP3,USDJPYm,BUY,2026-06-09 22:36:28,2026-06-10 05:37:48,0.01,0.01,160.405,160.338,-0.42,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355866206,GOLD_PRO_TP1,XAUUSDm,SELL,2026-06-09 23:06:24,2026-06-10 02:17:55,0.01,0.01,4258.89,4229.92,28.97,0.0,0.0,88001,GOLD_PRO_TP1 / [tp 4229.92000]
1355866209,GOLD_PRO_TP2,XAUUSDm,SELL,2026-06-09 23:06:24,2026-06-10 03:34:36,0.01,0.01,4258.89,4206.75,52.14,0.0,0.0,88001,GOLD_PRO_TP2 / [tp 4206.75000]
1355866213,GOLD_PRO_TP3,XAUUSDm,SELL,2026-06-09 23:06:24,2026-06-10 05:06:03,0.01,0.01,4258.89,4183.58,75.31,0.0,0.0,88001,GOLD_PRO_TP3 / [tp 4183.58000]
1355874142,GOLD_PRO_TP1,XAUUSDm,SELL,2026-06-09 23:10:24,2026-06-10 04:05:45,0.01,0.01,4257.125,4189.2,67.93,0.0,0.0,88001,GOLD_PRO_TP1 / [tp 4189.20000]
1355874144,GOLD_PRO_TP2,XAUUSDm,SELL,2026-06-09 23:10:24,2026-06-10 05:37:49,0.01,0.01,4257.125,4183.577,73.55,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355874145,GOLD_PRO_TP3,XAUUSDm,SELL,2026-06-09 23:10:24,2026-06-10 05:37:49,0.01,0.01,4257.125,4183.471,73.66,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355874148,GOLD_PRO_TP1,XAUUSDm,SELL,2026-06-09 23:10:24,2026-06-10 04:05:45,0.01,0.01,4257.125,4189.2,67.93,0.0,0.0,88001,GOLD_PRO_TP1 / [tp 4189.20000]
1355874150,GOLD_PRO_TP2,XAUUSDm,SELL,2026-06-09 23:10:24,2026-06-10 05:37:49,0.01,0.01,4257.125,4183.471,73.66,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355874152,GOLD_PRO_TP3,XAUUSDm,SELL,2026-06-09 23:10:24,2026-06-10 05:37:49,0.01,0.01,4257.125,4183.471,73.66,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355767814,GOLD_PRO_TP1,USDJPYm,BUY,2026-06-09 23:15:49,2026-06-10 05:37:48,0.01,0.01,160.383,160.338,-0.28,0.0,0.0,"0,88001",GOLD_PRO_TP1
1355767816,GOLD_PRO_TP2,USDJPYm,BUY,2026-06-09 23:15:49,2026-06-10 05:37:48,0.01,0.01,160.383,160.338,-0.28,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355767820,GOLD_PRO_TP3,USDJPYm,BUY,2026-06-09 23:15:49,2026-06-10 05:37:48,0.01,0.01,160.383,160.338,-0.28,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355766353,GOLD_PRO_TP1,USDJPYm,BUY,2026-06-09 23:22:33,2026-06-10 05:37:48,0.01,0.01,160.382,160.338,-0.27,0.0,0.0,"0,88001",GOLD_PRO_TP1
1355766359,GOLD_PRO_TP2,USDJPYm,BUY,2026-06-09 23:22:33,2026-06-10 05:37:48,0.01,0.01,160.382,160.338,-0.27,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355766361,GOLD_PRO_TP3,USDJPYm,BUY,2026-06-09 23:22:33,2026-06-10 05:37:48,0.01,0.01,160.382,160.338,-0.27,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355767803,GOLD_PRO_TP1,USDJPYm,BUY,2026-06-09 23:22:33,2026-06-10 05:37:48,0.01,0.01,160.382,160.338,-0.27,0.0,0.0,"0,88001",GOLD_PRO_TP1
1355767804,GOLD_PRO_TP2,USDJPYm,BUY,2026-06-09 23:22:33,2026-06-10 05:37:48,0.01,0.01,160.382,160.338,-0.27,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355767809,GOLD_PRO_TP3,USDJPYm,BUY,2026-06-09 23:22:33,2026-06-10 05:37:48,0.01,0.01,160.382,160.338,-0.27,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355914456,GOLD_PRO_TP1,XAUUSDm,SELL,2026-06-09 23:30:51,2026-06-10 02:17:56,0.01,0.01,4257.973,4229.26,28.71,0.0,0.0,88001,GOLD_PRO_TP1 / [tp 4229.26000]
1355914457,GOLD_PRO_TP2,XAUUSDm,SELL,2026-06-09 23:30:51,2026-06-10 03:35:15,0.01,0.01,4257.973,4206.09,51.88,0.0,0.0,88001,GOLD_PRO_TP2 / [tp 4206.09000]
1355914459,GOLD_PRO_TP3,XAUUSDm,SELL,2026-06-09 23:30:51,2026-06-10 05:06:30,0.01,0.01,4257.973,4182.92,75.05,0.0,0.0,88001,GOLD_PRO_TP3 / [tp 4182.92000]
1355914776,GOLD_PRO_TP1,XAUUSDm,SELL,2026-06-09 23:31:57,2026-06-10 02:18:01,0.01,0.01,4258.1,4229.13,28.97,0.0,0.0,88001,GOLD_PRO_TP1 / [tp 4229.13000]
1355914778,GOLD_PRO_TP2,XAUUSDm,SELL,2026-06-09 23:31:57,2026-06-10 03:35:15,0.01,0.01,4258.1,4205.96,52.14,0.0,0.0,88001,GOLD_PRO_TP2 / [tp 4205.96000]
1355914779,GOLD_PRO_TP3,XAUUSDm,SELL,2026-06-09 23:31:57,2026-06-10 05:06:50,0.01,0.01,4258.1,4182.79,75.31,0.0,0.0,88001,GOLD_PRO_TP3 / [tp 4182.79000]
1355916989,GOLD_PRO_TP1,XAUUSDm,SELL,2026-06-09 23:33:09,2026-06-10 02:18:01,0.01,0.01,4257.992,4229.1,28.89,0.0,0.0,88001,GOLD_PRO_TP1 / [tp 4229.10000]
1355916990,GOLD_PRO_TP2,XAUUSDm,SELL,2026-06-09 23:33:09,2026-06-10 03:35:21,0.01,0.01,4257.992,4205.93,52.06,0.0,0.0,88001,GOLD_PRO_TP2 / [tp 4205.93000]
1355916991,GOLD_PRO_TP3,XAUUSDm,SELL,2026-06-09 23:33:09,2026-06-10 05:06:50,0.01,0.01,4257.992,4182.76,75.23,0.0,0.0,88001,GOLD_PRO_TP3 / [tp 4182.76000]
1355957833,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:01:26,2026-06-10 05:37:46,0.01,0.01,62106.47,61361.18,7.45,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355957834,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:01:26,2026-06-10 05:37:46,0.01,0.01,62106.47,61361.18,7.45,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355957895,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:01:42,2026-06-10 05:37:46,0.01,0.01,62102.37,61361.18,7.41,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355957896,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:01:42,2026-06-10 05:37:46,0.01,0.01,62102.37,61361.18,7.41,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355959216,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:05:21,2026-06-10 05:37:46,0.01,0.01,62020.48,61361.18,6.59,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355959217,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:05:21,2026-06-10 05:37:46,0.01,0.01,62020.48,61361.18,6.59,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355959342,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:06:05,2026-06-10 05:37:46,0.01,0.01,62025.46,61361.18,6.64,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355959344,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:06:05,2026-06-10 05:37:46,0.01,0.01,62025.46,61361.18,6.64,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355959493,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:06:05,2026-06-10 05:37:46,0.01,0.01,62025.46,61361.18,6.64,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355959494,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:06:05,2026-06-10 05:37:46,0.01,0.01,62025.46,61361.18,6.64,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355959370,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:06:12,2026-06-10 05:37:46,0.01,0.01,62029.58,61361.18,6.69,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355959371,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:06:12,2026-06-10 05:37:46,0.01,0.01,62029.58,61361.18,6.69,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355959590,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:06:12,2026-06-10 05:37:46,0.01,0.01,62028.83,61361.18,6.68,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355959591,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:06:12,2026-06-10 05:37:46,0.01,0.01,62028.83,61361.18,6.68,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355959659,GOLD_PRO_TP1,BTCUSDm,SELL,2026-06-10 00:06:47,2026-06-10 05:17:00,0.01,0.01,62041.02,61398.63,6.42,0.0,0.0,88001,GOLD_PRO_TP1 / [tp 61398.63000]
1355959660,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:06:47,2026-06-10 05:37:46,0.01,0.01,62041.02,61361.18,6.8,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355959661,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:06:47,2026-06-10 05:37:46,0.01,0.01,62041.02,61361.18,6.8,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355959749,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:06:52,2026-06-10 05:37:46,0.01,0.01,62042.42,61361.18,6.81,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355959940,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:07:32,2026-06-10 05:37:46,0.01,0.01,62067.51,61361.18,7.07,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355959941,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:07:32,2026-06-10 05:37:46,0.01,0.01,62067.51,61361.18,7.07,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355960146,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:08:24,2026-06-10 05:37:46,0.01,0.01,62054.74,61361.18,6.94,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355959812,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:08:32,2026-06-10 05:37:46,0.01,0.01,62050.44,61361.18,6.89,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355960264,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:09:01,2026-06-10 05:37:46,0.01,0.01,62045.04,61361.18,6.84,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355960193,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:09:11,2026-06-10 05:37:46,0.01,0.01,62058.52,61361.18,6.98,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355960194,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:09:11,2026-06-10 05:37:46,0.01,0.01,62058.52,61361.18,6.98,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355960330,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:09:31,2026-06-10 05:37:46,0.01,0.01,62072.06,61361.18,7.11,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355960331,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:09:31,2026-06-10 05:37:46,0.01,0.01,62072.06,61361.18,7.11,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355960052,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:09:57,2026-06-10 05:37:46,0.01,0.01,62074.83,61361.18,7.14,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355960361,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:09:57,2026-06-10 05:37:46,0.01,0.01,62072.94,61361.18,7.12,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355960362,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:09:57,2026-06-10 05:37:46,0.01,0.01,62072.94,61361.18,7.12,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355960394,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:10:29,2026-06-10 05:37:46,0.01,0.01,62065.85,61361.18,7.05,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355960395,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:10:29,2026-06-10 05:37:46,0.01,0.01,62065.85,61361.18,7.05,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355960705,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:11:06,2026-06-10 05:37:46,0.01,0.01,62074.63,61361.18,7.14,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355960706,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:11:06,2026-06-10 05:37:46,0.01,0.01,62074.63,61361.18,7.14,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355960805,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:11:31,2026-06-10 05:37:46,0.01,0.01,62075.15,61361.18,7.14,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355960807,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:11:31,2026-06-10 05:37:46,0.01,0.01,62075.15,61361.18,7.14,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355960898,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:12:06,2026-06-10 05:37:46,0.01,0.01,62076.56,61361.18,7.16,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355960899,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:12:06,2026-06-10 05:37:46,0.01,0.01,62076.56,61361.18,7.16,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355960860,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:12:14,2026-06-10 05:37:46,0.01,0.01,62088.57,61361.18,7.28,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355960863,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:12:14,2026-06-10 05:37:46,0.01,0.01,62088.57,61361.18,7.28,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355960983,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:12:35,2026-06-10 05:37:46,0.01,0.01,62088.95,61361.18,7.28,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355960984,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:12:35,2026-06-10 05:37:46,0.01,0.01,62088.95,61361.18,7.28,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355961044,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:12:46,2026-06-10 05:37:46,0.01,0.01,62075.69,61361.18,7.15,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355961047,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:12:46,2026-06-10 05:37:46,0.01,0.01,62075.69,61361.18,7.15,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355960664,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:12:59,2026-06-10 05:37:46,0.01,0.01,62066.08,61361.18,7.05,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355960665,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:12:59,2026-06-10 05:37:46,0.01,0.01,62066.08,61361.18,7.05,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355961115,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:13:11,2026-06-10 05:37:46,0.01,0.01,62083.09,61361.18,7.22,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355961386,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:13:39,2026-06-10 05:37:46,0.01,0.01,62061.39,61361.18,7.0,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355961387,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:13:39,2026-06-10 05:37:46,0.01,0.01,62061.39,61361.18,7.0,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355961431,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:14:13,2026-06-10 05:37:46,0.01,0.01,62053.66,61361.18,6.93,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355961580,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:14:13,2026-06-10 05:37:46,0.01,0.01,62053.66,61361.18,6.93,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355961581,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:14:13,2026-06-10 05:37:46,0.01,0.01,62053.66,61361.18,6.93,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355961837,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:14:45,2026-06-10 05:37:46,0.01,0.01,62069.81,61361.18,7.09,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355961839,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:14:45,2026-06-10 05:37:46,0.01,0.01,62069.81,61361.18,7.09,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355962032,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:14:52,2026-06-10 05:37:46,0.01,0.01,62074.99,61361.18,7.14,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355962033,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:14:52,2026-06-10 05:37:46,0.01,0.01,62074.99,61361.18,7.14,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355962179,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:15:24,2026-06-10 05:37:46,0.01,0.01,62097.09,61361.18,7.36,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355962260,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:15:40,2026-06-10 05:37:46,0.01,0.01,62067.23,61361.18,7.06,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355962261,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:15:40,2026-06-10 05:37:46,0.01,0.01,62067.23,61361.18,7.06,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355959651,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:16:18,2026-06-10 05:37:46,0.01,0.01,62033.08,61361.18,6.72,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355959652,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:16:18,2026-06-10 05:37:46,0.01,0.01,62033.08,61361.18,6.72,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355962853,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:16:46,2026-06-10 05:37:46,0.01,0.01,62015.1,61361.18,6.54,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355962855,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:16:46,2026-06-10 05:37:46,0.01,0.01,62015.1,61361.18,6.54,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355963061,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:17:33,2026-06-10 05:37:46,0.01,0.01,62006.26,61361.18,6.45,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355963062,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:17:33,2026-06-10 05:37:46,0.01,0.01,62006.26,61361.18,6.45,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355963557,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:18:32,2026-06-10 05:37:46,0.01,0.01,61962.19,61361.18,6.01,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355963911,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:19:02,2026-06-10 05:37:46,0.01,0.01,61943.98,61361.18,5.83,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355964406,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:20:08,2026-06-10 05:37:46,0.01,0.01,61917.89,61361.18,5.57,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355964407,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:20:08,2026-06-10 05:37:46,0.01,0.01,61917.89,61361.18,5.57,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355965129,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:21:00,2026-06-10 05:37:46,0.01,0.01,61874.05,61361.18,5.13,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355965130,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:21:00,2026-06-10 05:37:47,0.01,0.01,61874.05,61361.18,5.13,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355965222,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:21:09,2026-06-10 05:37:47,0.01,0.01,61865.2,61361.18,5.04,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355965223,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:21:09,2026-06-10 05:37:47,0.01,0.01,61865.2,61361.18,5.04,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355965492,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:21:53,2026-06-10 05:37:47,0.01,0.01,61862.15,61361.18,5.01,0.0,0.0,"0,88001",GOLD_PRO_TP2
1355965493,GOLD_PRO_TP3,BTCUSDm,SELL,2026-06-10 00:21:54,2026-06-10 05:37:47,0.01,0.01,61862.15,61361.18,5.01,0.0,0.0,"0,88001",GOLD_PRO_TP3
1355965002,GOLD_PRO_TP2,BTCUSDm,SELL,2026-06-10 00:22:01,2026-06-10 05:37:46,0.01,0.01,61834.81,61361.18,4.74,0.0,0.0,"0,88001",GOLD_PRO_TP2
